Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,time
3,4,4,1,0,10,3,7,7,0.9054206081348175,2000-01-13
9,0,7,6,9,1,0,4,5,0.10647811065791368,2000-02-03
4,0,9,4,0,5,7,6,2,0.20597377815576123,2000-01-18
6,7,10,10,8,9,0,8,1,0.04609498777666998,2000-02-12
2,6,1,10,10,9,7,0,10,0.10257269271911562,2000-01-23
5,5,4,6,1,9,7,10,8,0.2872330157537045,2000-02-12
3,1,5,5,7,4,1,6,6,0.4059256401353116,2000-01-22
0,1,4,2,9,4,9,9,10,0.23918315212632013,2000-01-29
9,2,7,1,2,8,5,6,0,0.15036442056348787,2000-01-30
0,9,1,6,3,1,4,4,7,0.6873915272802761,2000-02-20
5,2,3,2,2,3,5,7,2,0.14181670798963564,2000-01-28
8,8,8,9,1,4,10,5,6,0.8443936886860819,2000-02-03
0,8,1,6,4,5,5,7,5,0.031498580434225376,2000-02-06
5,1,3,0,2,2,4,8,9,0.9573446225364985,2000-01-26
10,7,9,9,5,1,9,9,1,0.697538250872006,2000-02-12
9,10,7,1,5,10,1,7,0,0.7024506440134771,2000-02-14
4,1,10,1,3,4,7,9,5,0.1706102799127397,2000-01-17
0,0,2,5,5,5,9,6,3,0.3532151022311417,2000-02-02
4,2,2,4,5,6,5,8,9,0.27003441019704677,2000-02-04
1,0,2,2,10,0,6,1,5,0.3476168108728651,2000-01-28
4,10,6,1,10,5,3,9,6,0.3640743987611684,2000-01-27
7,3,8,3,0,7,10,3,0,0.004125321493133383,2000-01-25
7,0,9,3,7,10,2,2,5,0.3541385453180179,2000-02-13
3,9,2,6,8,8,4,5,9,0.3488741047724563,2000-02-18
4,6,5,9,2,3,3,8,2,0.6884181093855612,2000-01-17
1,1,0,4,10,4,3,5,1,0.7131356414445585,2000-01-18
2,0,5,0,6,7,10,2,10,0.3232477088440874,2000-02-17
5,6,2,6,8,1,7,2,10,0.32158600914291957,2000-01-18
9,6,9,7,9,5,1,0,7,0.3310605620944638,2000-02-08
9,10,7,9,10,5,8,2,1,0.7920048907310722,2000-02-14
7,1,10,1,2,2,6,3,8,0.5618310449173837,2000-02-11
2,10,4,10,0,4,1,6,10,0.3233959753954474,2000-01-11
4,5,5,9,3,3,8,5,6,0.6945864700121231,2000-01-11
1,7,4,6,5,8,9,5,0,0.8573080703521611,2000-01-20
7,0,1,8,7,6,1,3,7,0.031959827734489354,2000-02-05
5,10,9,7,3,3,7,3,6,0.86455887683041,2000-02-04
1,4,8,6,4,8,10,9,1,0.9764867948716834,2000-02-07
6,10,4,9,10,1,2,0,5,0.4173246987857412,2000-02-01
8,2,9,7,5,5,5,2,3,0.35951543296158917,2000-02-02
8,3,10,7,8,10,5,6,8,0.30808507996724244,2000-01-18
10,2,6,1,7,5,5,8,7,0.08295159576077615,2000-01-28
10,5,6,1,6,10,7,9,5,0.20605216045183194,2000-02-08
6,6,0,5,8,8,6,3,10,0.544213465488283,2000-01-12
10,8,10,7,4,6,8,7,2,0.43981869781724403,2000-01-30
8,8,7,8,8,1,5,3,6,0.9851973307602945,2000-01-08
5,2,6,8,9,10,10,1,2,0.9411402188299618,2000-01-13
10,0,3,5,1,9,5,2,4,0.9726093434082219,2000-02-20
3,10,2,5,3,8,0,4,1,0.13638674094000014,2000-01-16
5,2,8,2,10,5,1,6,0,0.3291447176945067,2000-01-05
0,5,4,2,1,2,3,9,6,0.9717939887489448,2000-01-23
5,3,9,5,7,1,3,2,0,0.34814372058364773,2000-02-17
0,2,3,9,4,0,0,3,7,0.11964913328654503,2000-01-12
6,8,8,1,4,3,3,1,8,0.3892496484637168,2000-01-23
4,8,0,6,9,3,1,2,7,0.6970821339451655,2000-01-05
0,0,6,4,3,7,7,0,7,0.07748594029186806,2000-01-03
2,10,3,6,10,1,2,5,6,0.7105093991362649,2000-02-02
4,8,9,9,7,5,10,7,5,0.20929938589698194,2000-02-01
6,4,6,0,9,1,1,4,8,0.23539614881710624,2000-01-08
6,9,2,4,3,8,9,2,5,0.10636842576071648,2000-01-29
5,10,1,8,1,4,0,0,5,0.7404899955719959,2000-02-02
10,2,9,5,6,10,10,6,1,0.5012820458552196,2000-01-13
0,6,2,4,0,3,7,4,10,0.7773823750710852,2000-01-08
2,5,5,6,5,3,9,9,7,0.19022282910472743,2000-02-15
5,3,0,10,6,0,10,0,0,0.3939559646147005,2000-02-17
9,5,8,6,5,4,1,8,4,0.9978369064608245,2000-02-09
9,8,6,8,3,7,6,0,4,0.37675627372610776,2000-02-05
10,1,9,1,8,7,8,1,8,0.36491812799761203,2000-01-26
1,0,4,0,1,4,4,0,9,0.8980834544692459,2000-01-29
4,10,3,8,0,1,7,3,9,0.8096292038465822,2000-01-29
6,0,10,3,6,2,10,6,0,0.16689392399641412,2000-02-08
2,10,1,7,5,1,2,5,1,0.5704172525103702,2000-01-06
5,1,9,1,5,9,3,2,4,0.6333438583345364,2000-02-15
4,3,6,5,10,6,4,7,7,0.7502800717686009,2000-01-05
5,8,3,9,10,7,2,2,6,0.9143927012590816,2000-01-28
8,4,4,0,6,5,6,10,6,0.16491553297987216,2000-02-04
6,8,9,10,4,9,10,1,8,0.847034752785011,2000-01-11
7,2,1,7,8,6,0,10,9,0.4948598341638881,2000-02-03
2,8,3,2,4,9,7,1,9,0.8625766660007335,2000-02-07
7,6,6,6,3,9,4,4,0,0.06486577871880528,2000-01-30
1,9,5,1,6,2,5,8,4,0.41420953748154543,2000-01-07
6,4,7,5,10,10,2,1,3,0.2452109050379515,2000-02-03
1,7,9,8,6,4,9,5,10,0.36691175936198117,2000-01-08
5,10,1,4,4,10,0,10,3,0.6572271093591212,2000-02-11
9,10,10,1,10,9,1,7,10,0.03886119716027958,2000-01-25
10,7,1,8,6,10,2,9,6,0.5317525027808341,2000-02-04
1,10,1,5,0,5,8,6,10,0.7910261527530016,2000-01-08
2,5,5,10,5,4,10,3,8,0.6605369048069946,2000-01-17
3,2,0,8,9,4,10,7,3,0.578878847175742,2000-02-07
8,5,6,1,3,7,5,8,10,0.8426388753177655,2000-01-12
9,5,5,10,6,9,1,0,10,0.6951146853834146,2000-02-05
5,1,10,2,5,3,8,7,4,0.10364659659647668,2000-01-27
2,10,0,9,3,4,4,6,10,0.1575063042254905,2000-01-19
0,7,4,6,9,7,7,9,2,0.42062807272416536,2000-02-14
0,7,1,6,8,10,6,5,5,0.809484430995917,2000-01-05
5,5,7,3,3,1,0,1,7,0.8631974148426357,2000-02-15
6,1,2,0,2,0,2,1,10,0.4077501789821729,2000-01-18
5,0,8,4,5,1,7,8,10,0.7498853876607334,2000-01-31
4,7,3,7,0,1,8,3,7,0.017622603918559965,2000-01-16
1,2,3,4,1,3,4,9,3,0.4309160201287088,2000-02-03
5,10,3,10,1,2,8,9,9,0.7451323989950199,2000-02-16
1,4,1,4,4,8,3,1,8,0.32752921828421766,2000-02-14
7,5,5,5,10,3,2,8,10,0.09529901629291893,2000-02-19
4,4,3,2,7,8,8,5,10,0.6731179044014167,2000-01-21
9,7,3,2,5,1,5,4,8,0.5782416355800135,2000-02-01
2,1,3,0,1,0,4,7,0,0.23767990526703375,2000-02-06
10,3,6,0,7,4,4,0,5,0.5695968526569143,2000-01-29
10,3,4,3,3,7,10,3,0,0.9422022176075394,2000-01-21
5,0,5,4,8,10,10,1,1,0.9211517315367559,2000-01-02
3,2,6,7,8,9,10,8,7,0.32737816865098635,2000-01-17
4,4,8,10,9,6,7,7,6,0.5559407597479179,2000-01-24
0,5,5,2,3,6,9,3,5,0.008728499178795035,2000-01-13
2,3,5,1,7,10,7,1,4,0.5512741721716955,2000-01-20
10,3,0,3,7,2,4,8,10,0.8638274139865859,2000-01-09
1,7,10,4,8,8,10,4,1,0.2680492101448154,2000-02-02
2,9,4,8,7,2,4,10,6,0.07262191548900576,2000-02-07
3,5,2,1,9,4,0,9,10,0.8277565238099425,2000-01-07
5,3,1,6,3,1,1,7,5,0.6857980479069209,2000-02-07
4,3,5,8,9,3,0,0,6,0.5082387784036075,2000-01-29
2,4,0,2,2,9,8,5,2,0.9472174424024261,2000-01-07
2,8,1,9,4,10,0,10,5,0.742118138951943,2000-02-05
8,1,9,6,2,7,7,6,9,0.5906609826376275,2000-01-05
10,10,1,7,0,9,1,5,7,0.41246122928324547,2000-01-11
6,5,0,2,5,6,0,2,2,0.386371732147466,2000-02-10
8,0,8,0,10,5,9,0,6,0.8823570982606915,2000-02-08
1,3,3,3,10,4,6,4,5,0.1939546598434455,2000-01-22
4,10,9,10,1,9,4,10,8,0.5542336018918547,2000-01-21
5,6,0,7,8,10,0,7,2,0.048222251911757774,2000-01-20
5,2,1,1,1,3,10,7,4,0.08945131208080048,2000-01-11
5,8,6,0,1,9,8,0,4,0.9531239845626152,2000-02-05
8,2,3,7,0,3,1,10,8,0.024082591382622476,2000-02-03
4,5,4,7,1,3,7,0,4,0.17004353592203147,2000-02-02
2,5,7,7,4,4,0,5,4,0.22816447173649979,2000-01-05
0,2,3,3,6,4,9,3,10,0.583399588239171,2000-02-18
4,3,4,1,7,7,9,3,5,0.5428647510979778,2000-01-09
5,5,4,2,10,0,10,6,5,0.9328214758968532,2000-01-24
9,8,6,8,10,9,6,8,1,0.8133191427256705,2000-01-12
0,3,6,1,2,5,7,7,5,0.989210946672139,2000-02-13
7,1,9,3,9,2,1,6,4,0.24178986640582278,2000-01-04
1,7,1,8,1,10,9,10,1,0.07618167059293357,2000-02-01
8,8,0,3,5,3,7,5,9,0.1791946320461003,2000-01-18
2,4,7,3,6,1,7,0,5,0.6209488082670426,2000-02-06
5,2,4,5,3,4,9,9,5,0.45965376625152043,2000-02-07
1,9,5,5,2,1,9,4,1,0.9033617652618923,2000-02-16
3,4,6,2,2,8,2,6,5,0.3128764282257266,2000-01-05
2,1,5,0,7,0,4,8,3,0.17704388818140704,2000-01-26
7,9,8,8,4,5,0,0,10,0.6662746623088016,2000-01-15
4,4,3,0,2,10,7,9,1,0.6187893050117682,2000-01-23
8,9,2,7,3,2,2,1,7,0.20864033259100445,2000-01-01
6,7,0,2,3,5,10,0,0,0.03355472791487779,2000-02-07
1,10,1,3,4,8,6,0,8,0.43919888518164285,2000-01-03
5,4,3,5,0,6,8,2,5,0.5016740563632899,2000-01-27
2,5,0,9,4,5,0,7,2,0.15068862325604393,2000-01-21
4,2,10,1,7,10,4,7,2,0.7787078905257554,2000-01-01
10,10,3,9,10,4,9,4,5,0.24748121294898395,2000-01-08
10,6,8,10,6,2,7,10,0,0.9426557635624075,2000-01-10
0,7,6,5,1,7,10,2,10,0.29908478851661646,2000-01-11
5,8,3,7,1,5,7,8,0,0.6220639902768161,2000-01-24
5,8,7,7,8,3,7,1,10,0.8350115200991433,2000-02-05
9,3,3,8,8,8,9,10,6,0.5240702427594958,2000-01-17
8,7,6,8,8,10,9,9,7,0.3185260092426765,2000-02-02
4,6,2,9,2,6,4,8,9,0.3018269883142286,2000-02-06
5,4,4,2,2,0,6,2,7,0.5430420367969385,2000-01-06
1,5,2,5,0,10,8,7,4,0.7302509421233294,2000-02-07
5,3,9,1,5,7,10,5,3,0.05356300402843783,2000-02-01
9,9,2,4,3,4,3,1,6,0.33748356660429035,2000-02-06
6,10,9,8,4,1,1,4,0,0.38884348973105165,2000-01-26
8,1,5,10,10,4,0,9,6,0.5463931633648013,2000-02-20
2,5,5,5,10,5,2,2,5,0.1836056199205236,2000-01-31
10,7,6,0,2,4,3,5,6,0.4433548103076351,2000-02-19
9,10,10,4,7,6,0,2,9,0.8273151757407176,2000-01-20
6,8,9,9,10,10,10,7,0,0.6976954792371545,2000-01-12
5,5,7,1,10,1,0,9,7,0.66481650777006,2000-02-09
6,3,8,9,0,6,10,6,8,0.3807455090764208,2000-01-16
7,3,1,6,8,8,5,4,6,0.5388523970008474,2000-01-17
2,4,9,3,0,7,6,9,4,0.7836442329588297,2000-02-07
7,1,9,5,8,6,9,0,7,0.26116973039872315,2000-01-27
9,1,2,9,10,2,9,2,0,0.2352333710143515,2000-02-03
1,1,5,1,3,6,4,5,6,0.7635497377041006,2000-02-06
2,0,0,8,10,7,2,1,6,0.6679990979295093,2000-01-31
9,2,5,5,7,0,10,8,6,0.6807359700491706,2000-01-01
3,7,0,10,10,1,1,4,3,0.27710895047380857,2000-01-12
0,4,0,1,1,2,0,1,6,0.09002389972887948,2000-02-04
7,10,0,4,6,9,4,10,4,0.19927205747679066,2000-02-10
8,0,8,1,10,9,9,8,2,0.42561514981494786,2000-01-18
9,1,8,6,10,3,0,2,3,0.40423186850757997,2000-02-15
9,8,10,4,9,5,10,3,2,0.05371869626856218,2000-01-25
4,0,7,0,4,3,1,9,9,0.6175096110723203,2000-02-11
9,0,8,0,3,7,1,2,8,0.7933626819300441,2000-01-26
4,5,3,8,10,0,0,7,0,0.30696975711675323,2000-01-10
7,7,8,8,5,9,10,1,1,0.42978441043361015,2000-01-02
2,1,0,3,0,5,9,7,4,0.5574598830517631,2000-02-19
10,10,1,1,0,3,2,4,6,0.4472102929082735,2000-01-26
8,6,6,5,2,4,3,8,0,0.3403590997508932,2000-02-19
3,9,7,4,8,3,6,5,2,0.4943514873428687,2000-02-17
5,10,10,7,10,4,4,5,8,0.645627386271543,2000-02-14
9,3,9,4,4,3,8,9,6,0.9907277947997656,2000-01-29
3,4,1,5,4,5,4,6,8,0.690478449254037,2000-01-27
6,4,6,4,8,5,4,4,0,0.22461674099107298,2000-02-20
1,9,2,6,4,7,7,1,5,0.6509977201893608,2000-01-26
0,4,8,0,8,9,9,1,5,0.5302803371763071,2000-01-25
8,5,3,9,10,0,1,1,2,0.5058579983196072,2000-02-11
6,10,2,0,3,2,4,5,1,0.12003877344793845,2000-01-08
9,7,2,6,7,2,5,2,0,0.09253535576956062,2000-01-27
8,10,6,6,6,2,5,9,6,0.5174739776487516,2000-02-17
4,3,5,2,1,3,6,8,5,0.4220440614858889,2000-02-08
1,0,8,8,1,7,3,5,6,0.9157679059464039,2000-01-23
1,7,9,0,10,3,8,8,5,0.19745524612823107,2000-02-08
2,8,5,6,9,2,3,7,7,0.6384329195060575,2000-01-09
2,0,3,1,4,7,3,1,9,0.30098039987862246,2000-02-19
1,2,0,5,7,6,8,6,5,0.944898312238673,2000-01-25
6,8,7,5,4,8,5,3,5,0.605772669848826,2000-01-05
6,9,3,6,9,10,1,5,7,0.32804488065577586,2000-02-17
10,4,1,9,2,3,4,7,6,0.9153628473410382,2000-01-14
7,2,0,6,0,1,4,2,10,0.0024558072908326123,2000-01-07
3,4,0,2,0,9,5,1,9,0.26154200562486674,2000-01-22
10,4,7,0,0,10,5,3,6,0.8074141200254453,2000-01-23
0,5,5,5,3,9,6,4,1,0.9591708417086887,2000-02-01
5,2,6,2,8,2,5,9,3,0.960633014660596,2000-01-25
5,1,4,2,3,1,6,5,4,0.19789410940935592,2000-01-03
3,7,6,1,3,2,0,10,5,0.46957815089896104,2000-01-23
3,1,2,0,7,8,10,6,7,0.8356644942278302,2000-01-25
1,1,1,0,6,7,1,10,1,0.30984250383970036,2000-02-05
5,5,9,4,3,3,6,0,8,0.17465717007683057,2000-02-02
0,2,6,8,4,4,4,0,0,0.7862159941981343,2000-02-14
1,2,0,3,3,2,1,3,5,0.24402769506556599,2000-02-20
3,7,5,9,7,6,0,5,7,0.028564537825040093,2000-01-29
8,4,5,9,8,7,0,3,9,0.6721899561647974,2000-01-14
7,4,5,1,4,7,10,10,3,0.7158087317123909,2000-01-06
1,9,0,0,8,10,1,7,6,0.12015629471831735,2000-01-06
3,5,10,2,8,6,7,0,0,0.6779276426246651,2000-02-02
0,10,10,9,4,6,0,4,8,0.5980712454367684,2000-01-09
2,3,3,1,9,8,6,8,4,0.09134995527269973,2000-01-16
4,10,0,5,6,7,4,2,0,0.3989663452364841,2000-02-05
8,2,4,5,10,2,5,3,10,0.7571640062544415,2000-01-28
2,10,8,3,6,2,6,3,3,0.3984623273990894,2000-01-22
5,1,8,3,1,8,4,3,1,0.513749629842269,2000-01-22
0,5,2,4,10,6,10,5,4,0.6247259550201836,2000-02-08
5,10,0,4,2,8,3,2,10,0.9084653087690182,2000-01-05
10,2,10,4,10,6,8,8,5,0.4104212851003478,2000-01-24
8,2,7,1,4,7,5,4,4,0.6411952393947822,2000-01-28
4,3,9,3,10,6,10,2,1,0.7197514792073342,2000-01-14
10,8,2,8,9,6,9,3,6,0.3436498307467669,2000-01-05
5,2,1,0,1,7,3,4,2,0.1728506310867859,2000-01-16
0,5,3,9,0,7,2,0,0,0.7729660965464861,2000-01-14
4,1,5,6,5,10,10,9,10,0.1427372120686322,2000-02-11
8,7,2,3,3,2,6,10,8,0.07884221614162501,2000-01-26
1,1,4,1,10,9,9,9,9,0.43666348637853913,2000-02-04
1,10,4,9,5,1,4,1,6,0.40689998975348607,2000-02-07
1,0,0,3,10,3,8,7,7,0.6470807856882359,2000-01-27
8,9,2,2,2,7,3,0,8,0.7412781173654097,2000-02-19
8,7,5,7,7,5,4,4,8,0.6750778819866037,2000-02-18
3,8,4,6,5,3,2,9,8,0.5992661277844594,2000-01-13
1,9,3,3,3,4,6,7,0,0.7290363160941407,2000-01-05
1,5,3,4,4,3,7,5,6,0.021449193358247354,2000-01-20
1,6,1,0,7,5,8,4,7,0.4762099933614993,2000-02-16
10,4,7,9,3,0,2,6,2,0.7509588495041751,2000-02-05
6,4,6,5,4,8,2,0,10,0.028995931210761716,2000-02-19
5,4,4,0,1,6,6,2,9,0.7836961474273201,2000-02-17
2,2,9,8,3,8,4,10,2,0.07268885228811683,2000-01-06
0,3,3,1,0,1,0,9,3,0.43957873197665087,2000-01-07
9,2,10,7,8,5,5,6,9,0.7956127139225051,2000-02-15
1,10,10,7,0,7,10,1,10,0.3081009653681521,2000-01-22
5,5,9,10,5,2,10,7,10,0.3396168622373579,2000-01-04
1,5,1,0,4,5,10,7,10,0.5182269699020295,2000-01-31
8,6,8,10,4,4,7,1,0,0.6835230220738043,2000-01-18
4,3,2,2,6,1,5,10,0,0.13225253460833442,2000-01-12
4,5,5,5,7,10,10,6,5,0.3275041926300962,2000-02-20
8,8,0,3,6,7,10,8,8,0.5496520252904903,2000-01-27
9,3,8,0,6,4,10,7,4,0.8979702527789585,2000-02-12
8,8,9,6,6,6,3,1,5,0.26081061172300857,2000-01-26
0,10,9,4,5,6,1,2,10,0.3080625880966841,2000-01-02
5,2,0,0,7,3,9,10,3,0.8961345627155574,2000-02-10
1,8,2,2,5,5,0,2,9,0.63543457938812,2000-01-30
6,8,8,8,4,0,9,6,8,0.5711626543081879,2000-01-26
0,9,3,8,10,4,0,9,3,0.31678848537736026,2000-02-10
2,9,0,6,2,2,5,6,6,0.032682308002353055,2000-02-09
6,5,10,1,7,8,2,10,4,0.8330671080568067,2000-01-04
7,1,0,10,10,1,2,1,5,0.6163404935508037,2000-01-07
0,0,2,4,1,10,6,2,1,0.8100654829933617,2000-02-01
1,7,1,0,0,8,3,0,7,0.5965558363521921,2000-01-12
7,0,3,9,7,1,6,0,4,0.8585722051312737,2000-02-20
10,0,1,4,8,9,0,7,8,0.6980711104197561,2000-02-11
0,8,4,7,2,8,3,6,10,0.07886215128191043,2000-02-13
9,9,5,1,4,9,9,0,4,0.515348512117333,2000-01-10
3,9,3,6,10,0,0,3,8,0.4190252183411024,2000-01-24
2,10,4,7,10,0,2,0,1,0.7545747154953121,2000-01-21
1,2,3,8,0,4,6,10,0,0.7024837226212406,2000-01-24
2,6,6,3,6,9,3,1,5,0.6549650940643181,2000-01-13
3,9,5,6,2,1,2,8,8,0.6359173079288788,2000-01-06
5,5,4,9,7,7,6,10,0,0.7227495396142941,2000-01-25
8,5,7,4,3,3,1,8,2,0.3440522698877444,2000-01-04
1,6,1,3,4,4,5,7,7,0.18584979922242684,2000-01-20
1,8,4,5,3,0,10,5,7,0.9778411733635836,2000-02-18
1,7,3,7,3,0,4,4,4,0.2176918349123279,2000-01-23
8,7,4,4,1,9,8,3,7,0.6758058838796123,2000-01-26
1,9,8,1,5,0,10,6,1,0.4841241909382257,2000-01-23
6,2,6,5,0,10,6,10,1,0.2814712196457546,2000-01-25
5,9,6,6,3,10,2,4,10,0.22253194382183206,2000-02-10
3,4,9,1,7,8,9,6,9,0.9620013975173312,2000-01-10
2,2,9,6,5,1,0,10,0,0.7985853483163079,2000-02-11
0,6,9,9,9,8,8,3,4,0.11457805051770986,2000-02-12
0,8,4,6,9,3,10,0,4,0.06132028717970939,2000-01-21
5,9,8,3,0,2,4,2,6,0.09286571905274021,2000-01-10
2,2,4,1,9,6,4,3,7,0.23346861074812497,2000-02-12
7,7,5,9,6,2,7,6,0,0.44729331923880555,2000-01-01
10,1,10,9,6,9,1,4,6,0.7107939470741591,2000-02-16
1,5,7,5,7,7,10,7,10,0.35921877086130427,2000-01-17
8,1,10,5,0,7,2,6,2,0.8379702797564849,2000-02-18
7,7,7,7,1,4,0,8,3,0.8686052082649077,2000-01-08
5,10,6,10,3,10,4,1,8,0.20822977376434104,2000-01-12
5,5,6,5,4,6,3,1,7,0.03379653851052944,2000-01-06
5,8,5,9,0,0,3,6,4,0.8619152376451265,2000-02-19
9,9,2,3,1,9,2,1,8,0.8108054572035109,2000-01-03
5,8,3,3,0,10,2,7,2,0.4585236359100786,2000-02-20
4,9,9,10,1,5,0,0,9,0.8330982673166987,2000-01-29
2,6,2,7,8,5,0,2,8,0.9726417236229743,2000-02-10
9,5,5,5,7,10,8,10,10,0.45555515733694607,2000-01-06
6,2,3,2,8,5,9,1,0,0.22978288221878052,2000-01-09
9,5,8,5,0,8,5,3,8,0.5771698083649539,2000-02-03
2,4,9,10,0,4,7,7,9,0.7833950855914181,2000-01-19
8,10,2,0,3,4,1,7,9,0.7285862147816843,2000-02-10
5,0,7,2,1,1,1,5,1,0.5337746648509272,2000-01-17
4,1,10,7,1,9,4,3,0,0.017093421426128463,2000-01-15
1,5,2,4,9,7,8,1,4,0.6540944780228078,2000-01-06
0,0,7,10,7,0,10,9,2,0.43113032809587126,2000-01-01
9,7,10,10,3,0,2,5,8,0.6619332761087311,2000-01-19
4,10,9,6,4,4,10,5,1,0.8537537272021658,2000-01-26
2,9,8,1,6,5,2,8,3,0.14737670919847445,2000-01-16
1,0,4,10,7,5,3,10,4,0.3116552619921139,2000-02-03
0,6,0,9,4,5,9,9,6,0.37859829151261415,2000-01-30
3,4,1,3,1,6,10,1,10,0.5952508500307937,2000-01-22
8,0,10,7,2,1,6,8,2,0.2998957548084906,2000-02-17
3,2,10,8,6,8,6,7,5,0.37660776264854434,2000-02-09
10,10,8,7,1,8,7,0,1,0.5507128939889094,2000-02-19
2,8,0,7,0,6,7,1,4,0.8437105327143359,2000-01-04
10,3,1,0,1,2,0,6,6,0.7939917627143207,2000-02-17
8,0,5,4,8,4,7,8,0,0.7395106060997039,2000-01-05
4,2,9,6,2,10,8,7,3,0.7027346448332586,2000-01-29
5,6,8,4,4,5,8,5,9,0.8964569048604493,2000-01-06
3,2,6,0,4,6,1,7,4,0.9632007453963233,2000-01-23
2,0,8,5,5,5,0,10,8,0.5942283248618568,2000-02-16
5,5,4,3,6,4,5,4,9,0.8808632291463457,2000-02-12
2,6,1,6,5,1,9,8,1,0.013501030015852344,2000-02-18
4,4,8,1,8,6,9,10,10,0.06333933211968734,2000-01-18
3,4,8,1,10,10,5,10,7,0.8899551374631427,2000-02-14
8,2,7,3,9,7,8,4,3,0.3983045445176766,2000-01-30
10,5,10,7,10,5,9,10,10,0.42144692825217644,2000-02-15
2,7,1,5,6,1,6,3,8,0.46004110214333116,2000-01-21
0,6,2,4,2,8,3,10,5,0.6765261247941109,2000-02-01
7,8,5,8,9,10,10,6,3,0.13635177401483978,2000-01-16
8,7,10,8,9,7,5,6,6,0.8832758786614126,2000-01-31
0,1,4,6,6,5,8,9,3,0.2966265353277995,2000-01-14
3,4,3,2,4,1,0,3,1,0.713952381771732,2000-02-01
3,5,4,4,6,1,6,1,0,0.24482852183768977,2000-01-09
8,9,0,0,4,3,10,10,6,0.47592337583818245,2000-02-13
4,6,4,10,0,9,7,0,6,0.33436405313524653,2000-01-19
6,0,6,2,1,4,5,6,6,0.5260015909557867,2000-02-10
3,7,10,5,8,9,5,1,7,0.9751948973952019,2000-01-01
4,5,7,0,3,7,7,10,2,0.6011227530945024,2000-02-15
10,10,5,8,5,10,10,6,9,0.026772658986466746,2000-02-13
7,2,6,2,9,4,1,5,0,0.8963726774079676,2000-02-05
6,7,4,7,2,5,5,5,7,0.6188505960842299,2000-02-06
0,4,2,4,1,5,5,0,8,0.32545948099011046,2000-02-08
4,3,4,2,8,6,1,8,0,0.5696730660182626,2000-01-06
0,3,7,7,3,10,8,1,4,0.20037692198424062,2000-02-04
7,6,1,1,9,2,8,5,1,0.04696116972204767,2000-01-10
7,7,9,1,6,0,6,6,2,0.8739785181696312,2000-02-10
1,10,5,5,8,6,4,7,8,0.6234183537526027,2000-01-05
10,7,6,4,3,7,7,9,10,0.8817908596289484,2000-01-28
1,3,4,10,3,5,8,8,0,0.04270109172015579,2000-02-14
2,5,5,5,5,4,6,6,10,0.271134082674089,2000-01-06
6,7,6,10,4,5,7,5,2,0.47838034887946324,2000-02-02
10,0,5,10,0,0,8,9,6,0.23942804641913262,2000-01-14
8,3,5,3,1,2,4,4,0,0.8689576543670788,2000-01-18
7,3,6,4,4,10,4,5,9,0.383415723198121,2000-02-12
4,4,10,3,0,3,8,8,8,0.7226415527596086,2000-01-25
4,3,2,10,10,10,3,2,6,0.7083309546160992,2000-02-08
8,0,8,0,3,4,9,3,4,0.023490152158197497,2000-02-09
5,1,5,0,3,7,3,10,5,0.7611959747787685,2000-01-19
1,1,1,0,10,0,3,1,7,0.8049429269588831,2000-02-07
0,0,6,5,1,2,2,1,9,0.6367003684160788,2000-01-29
9,6,6,7,10,4,2,2,8,0.04900495829583584,2000-01-26
10,3,9,8,9,3,1,7,9,0.20272436530994242,2000-01-11
8,3,10,3,5,7,3,5,4,0.7573957047288686,2000-01-30
2,7,3,9,7,9,10,1,7,0.38699662448025973,2000-02-17
3,4,10,9,2,2,4,4,1,0.5066975774787976,2000-01-13
6,1,8,0,6,0,4,2,4,0.4592558783182402,2000-01-31
2,4,5,1,5,0,9,6,6,0.22691930905241142,2000-02-03
8,9,7,9,8,3,3,2,1,0.7072769897613294,2000-02-02
2,6,4,9,10,4,7,4,6,0.7435884993429441,2000-02-09
0,4,5,9,3,7,5,8,0,0.1897040081495629,2000-02-04
7,4,9,4,2,10,9,5,9,0.46743339184197896,2000-01-18
9,5,7,10,2,6,0,4,8,0.09997455026898272,2000-01-03
6,9,7,1,10,10,2,3,3,0.6446180783796834,2000-02-20
10,1,8,7,9,4,9,10,1,0.35146845341947386,2000-01-28
2,0,4,0,1,9,10,10,2,0.7769501633570726,2000-01-29
5,6,1,4,7,8,7,0,10,0.4409495603242871,2000-01-02
1,5,3,3,7,4,1,5,4,0.4932672911599133,2000-02-16
7,3,5,1,10,7,7,1,1,0.22193088911075254,2000-01-22
9,3,1,4,9,0,10,1,7,0.22643292027409812,2000-01-09
4,7,2,5,3,2,4,1,1,0.007034793177271514,2000-02-13
5,3,5,2,2,6,5,5,0,0.5838651400635807,2000-01-10
7,1,8,4,8,1,1,9,9,0.0456332868822692,2000-01-18
1,1,9,6,1,0,5,4,10,0.09468345686462154,2000-02-10
1,8,8,8,5,0,9,1,5,0.39905293267616804,2000-01-27
6,3,7,4,3,7,10,3,10,0.8906875562339727,2000-01-03
3,0,8,5,2,3,2,4,9,0.9539396302459646,2000-01-26
0,10,4,5,6,2,3,3,5,0.25793919152035083,2000-02-11
5,9,8,10,0,3,4,4,2,0.08955654151794734,2000-02-02
5,0,0,1,8,0,9,5,10,0.9634388439414263,2000-01-22
10,1,9,3,1,10,0,10,9,0.21951891613571572,2000-02-17
